"","Sample_ID","Sample_date","Sample_site","Genus_sp_lifestage","Number_counted","Zoop_density","Zoop_biomass","Zoop_len_avg","FTG_Groups_1","biop_152_codes","biop_152_names"
"780","20200629-27-918","2020-06-29","27-918","Cyclopoida_immature",3,0.1464883748,0.166605268207129,0.419333333333333,"Mesocyclops_spp_w",40,"Meso.edax"
"781","20200629-27-918","2020-06-29","27-918","M_edax_wo_eggs",0,0,0,NA,"Mesocyclops_spp_wo",40,"Meso.edax"
"782","20200629-27-918","2020-06-29","27-918","Cyclopoida_immature",3,0.1464883748,0.166605268207129,0.419333333333333,"Mesocyclops_spp_wo",40,"Meso.edax"
"783","20200629-27-918","2020-06-29","27-918","M_rubellus_eggs",0,0,0,NA,"M_rubellus_eggs",994,"Cop eggs"
"784","20200629-27-918","2020-06-29","27-918","M_rubellus_w_eggs",0,0,0,NA,"M_rubellus_w",9992,"othercyclo"
"785","20200629-27-918","2020-06-29","27-918","Cyclopoida_immature",3,0.1464883748,0.166605268207129,0.419333333333333,"M_rubellus_w",9992,"othercyclo"
"786","20200629-27-918","2020-06-29","27-918","M_rubellus_wo_eggs",0,0,0,NA,"M_rubellus_wo",9992,"othercyclo"
"787","20200629-27-918","2020-06-29","27-918","Cyclopoida_immature",3,0.1464883748,0.166605268207129,0.419333333333333,"M_rubellus_wo",9992,"othercyclo"
"788","20200629-27-918","2020-06-29","27-918","Macrothrix_eggs",0,0,0,NA,"Macrothrix_spp_eggs",993,"Clad eggs"
"789","20200629-27-918","2020-06-29","27-918","Macrothrix_w_eggs",0,0,0,NA,"Macrothrix_spp_w",990,"unkclad.d"
"790","20200629-27-918","2020-06-29","27-918","Macrothrix_wo_eggs",0,0,0,NA,"Macrothrix_spp_wo",990,"unkclad.d"
"791","20200629-27-918","2020-06-29","27-918","Moina_eggs",0,0,0,NA,"Moina_spp_eggs",993,"Clad eggs"
"792","20200629-27-918","2020-06-29","27-918","Moina_w_eggs",0,0,0,NA,"Moina_spp_w",990,"unkclad.d"
"793","20200629-27-918","2020-06-29","27-918","Moina_wo_eggs",0,0,0,NA,"Moina_spp_wo",990,"unkclad.d"
"794","20200629-27-918","2020-06-29","27-918","Monostyla",0,0,0,NA,"Monostyla sp.",9995,"rotifer"
"795","20200629-27-918","2020-06-29","27-918","Notholca",0,0,0,NA,"Notholca sp.",9995,"rotifer"
"796","20200629-27-918","2020-06-29","27-918","O_birgei_eggs",0,0,0,NA,"O_birgei_eggs",994,"Cop eggs"
"797","20200629-27-918","2020-06-29","27-918","O_birgei_w_eggs",0,0,0,NA,"O_birgei_w",15,"Dia.Birg"
"798","20200629-27-918","2020-06-29","27-918","Calanoida_immature",6,0.2929767496,0.363083966654188,0.54575,"O_birgei_w",15,"Dia.Birg"
"799","20200629-27-918","2020-06-29","27-918","O_birgei_wo_eggs",0,0,0,NA,"O_birgei_wo",15,"Dia.Birg"
"800","20200629-27-918","2020-06-29","27-918","Calanoida_immature",6,0.2929767496,0.363083966654188,0.54575,"O_birgei_wo",15,"Dia.Birg"
"801","20200629-27-918","2020-06-29","27-918","P_chiltoni_eggs",0,0,0,NA,"P_chiltoni_eggs",994,"Cop eggs"
"802","20200629-27-918","2020-06-29","27-918","P_chiltoni_w_eggs",0,0,0,NA,"P_chiltoni_w",9992,"othercyclo"
"803","20200629-27-918","2020-06-29","27-918","Cyclopoida_immature",3,0.1464883748,0.166605268207129,0.419333333333333,"P_chiltoni_w",9992,"othercyclo"
"804","20200629-27-918","2020-06-29","27-918","P_chiltoni_wo_eggs",0,0,0,NA,"P_chiltoni_wo",9992,"othercyclo"
"805","20200629-27-918","2020-06-29","27-918","Cyclopoida_immature",3,0.1464883748,0.166605268207129,0.419333333333333,"P_chiltoni_wo",9992,"othercyclo"
"806","20200629-27-918","2020-06-29","27-918","P_hudsoni",0,0,0,NA,"Bipalpus hudsoni",9995,"rotifer"
"807","20200629-27-918","2020-06-29","27-918","P_poppei_eggs",0,0,0,NA,"P_f_poppei_eggs",994,"Cop eggs"
"808","20200629-27-918","2020-06-29","27-918","P_poppei_w_eggs",0,0,0,NA,"P_f_poppei_w",186,"Pa.F.Pop"
"809","20200629-27-918","2020-06-29","27-918","Cyclopoida_immature",3,0.1464883748,0.166605268207129,0.419333333333333,"P_f_poppei_w",186,"Pa.F.Pop"
"810","20200629-27-918","2020-06-29","27-918","P_poppei_wo_eggs",0,0,0,NA,"P_f_poppei_wo",186,"Pa.F.Pop"
"811","20200629-27-918","2020-06-29","27-918","Cyclopoida_immature",3,0.1464883748,0.166605268207129,0.419333333333333,"P_f_poppei_wo",186,"Pa.F.Pop"
"812","20200629-27-918","2020-06-29","27-918","Platyias",0,0,0,NA,"Platyias sp.",9995,"rotifer"
"813","20200629-27-918","2020-06-29","27-918","Pleuroxus_eggs",0,0,0,NA,"Pleuroxus_spp_eggs",993,"Clad eggs"
"814","20200629-27-918","2020-06-29","27-918","Pleuroxus_w_eggs",0,0,0,NA,"Pleuroxus_spp_w",990,"unkclad.d"
"815","20200629-27-918","2020-06-29","27-918","Pleuroxus_wo_eggs",0,0,0,NA,"Pleuroxus_spp_wo",990,"unkclad.d"
"816","20200629-27-918","2020-06-29","27-918","Ploesoma_sp",36,1.7578604974,0,NA,NA,NA,NA
"817","20200629-27-918","2020-06-29","27-918","Polyarthra",729,35.5966750714,26.341539552836,NA,"Polyarthra sp.",9995,"rotifer"
"818","20200629-27-918","2020-06-29","27-918","Rare_Cladoceran_eggs",0,0,0,NA,"Rare_Cladoceran_eggs",993,"Clad eggs"
"819","20200629-27-918","2020-06-29","27-918","Rare_Copepod_eggs",0,0,0,NA,"Rare_copepod_eggs",994,"Cop eggs"
"820","20200629-27-918","2020-06-29","27-918","S_calanoides",0,0,0,NA,"S_calanoides",811,"S.Cal.Cp"
"821","20200629-27-918","2020-06-29","27-918","Calanoida_immature",6,0.2929767496,0.363083966654188,0.54575,"S_calanoides",811,"S.Cal.Cp"
"822","20200629-27-918","2020-06-29","27-918","S_crystallina_eggs",0,0,0,NA,"Sida_crystallina_eggs",993,"Clad eggs"
"823","20200629-27-918","2020-06-29","27-918","S_crystallina_w_eggs",0,0,0,NA,"Sida_crystallina_w",128,"Sida.Crys"
"824","20200629-27-918","2020-06-29","27-918","S_crystallina_wo_eggs",0,0,0,NA,"Sida_crystallina_wo",128,"Sida.Crys"
"825","20200629-27-918","2020-06-29","27-918","S_oregonensis_eggs",0,0,0,NA,"S_oregonensis_wggs",994,"Cop eggs"
"826","20200629-27-918","2020-06-29","27-918","S_oregonensis_w_eggs",0,0,0,NA,"S_oregonensis_w",58,"Di.Oregon"
"827","20200629-27-918","2020-06-29","27-918","Calanoida_immature",6,0.2929767496,0.363083966654188,0.54575,"S_oregonensis_w",58,"Di.Oregon"
"828","20200629-27-918","2020-06-29","27-918","S_oregonensis_wo_eggs",0,0,0,NA,"S_oregonensis_wo",58,"Di.Oregon"
"829","20200629-27-918","2020-06-29","27-918","Calanoida_immature",6,0.2929767496,0.363083966654188,0.54575,"S_oregonensis_wo",58,"Di.Oregon"
"830","20200629-27-918","2020-06-29","27-918","S_pallidus_eggs",0,0,0,NA,"S_pallidus_eggs",994,"Cop eggs"
"831","20200629-27-918","2020-06-29","27-918","S_pallidus_w_eggs",0,0,0,NA,"S_pallidus_w",9993,"othercala"
"832","20200629-27-918","2020-06-29","27-918","Calanoida_immature",6,0.2929767496,0.363083966654188,0.54575,"S_pallidus_w",9993,"othercala"
"833","20200629-27-918","2020-06-29","27-918","S_pallidus_wo_eggs",0,0,0,NA,"S_pallidus_wo",9993,"othercala"
"834","20200629-27-918","2020-06-29","27-918","Calanoida_immature",6,0.2929767496,0.363083966654188,0.54575,"S_pallidus_wo",9993,"othercala"
"835","20200629-27-918","2020-06-29","27-918","S_pygmaeus_eggs",0,0,0,NA,"S_pygmaeus_eggs",994,"Cop eggs"
"836","20200629-27-918","2020-06-29","27-918","S_pygmaeus_w_eggs",0,0,0,NA,"S_pygmaeus_w",9993,"othercala"
"837","20200629-27-918","2020-06-29","27-918","Calanoida_immature",6,0.2929767496,0.363083966654188,0.54575,"S_pygmaeus_w",9993,"othercala"
"838","20200629-27-918","2020-06-29","27-918","S_pygmaeus_wo_eggs",0,0,0,NA,"S_pygmaeus_wo",9993,"othercala"
"839","20200629-27-918","2020-06-29","27-918","Calanoida_immature",6,0.2929767496,0.363083966654188,0.54575,"S_pygmaeus_wo",9993,"othercala"
"840","20200629-27-918","2020-06-29","27-918","S_reighardi_eggs",0,0,0,NA,"S_reighardi_eggs",994,"Cop eggs"
"841","20200629-27-918","2020-06-29","27-918","S_reighardi_w_eggs",0,0,0,NA,"S_reighardi_w",79,"Di.Reigh"
"842","20200629-27-918","2020-06-29","27-918","Calanoida_immature",6,0.2929767496,0.363083966654188,0.54575,"S_reighardi_w",79,"Di.Reigh"
"843","20200629-27-918","2020-06-29","27-918","S_reighardi_wo_eggs",0,0,0,NA,"S_reighardi_wo",79,"Di.Reigh"
"844","20200629-27-918","2020-06-29","27-918","Calanoida_immature",6,0.2929767496,0.363083966654188,0.54575,"S_reighardi_wo",79,"Di.Reigh"
"845","20200629-27-918","2020-06-29","27-918","Scapholeberis_eggs",0,0,0,NA,"Scapholeberis_spp_eggs",993,"Clad eggs"
"846","20200629-27-918","2020-06-29","27-918","Scapholeberis_w_eggs",0,0,0,NA,"Scapholeberis_spp_w",191,"Sc.Kingi"
"847","20200629-27-918","2020-06-29","27-918","Scapholeberis_wo_eggs",0,0,0,NA,"Scapholeberis_spp_wo",191,"Sc.Kingi"
"848","20200629-27-918","2020-06-29","27-918","Simocephalus_eggs",0,0,0,NA,"Simocephalus_spp_eggs",993,"Clad eggs"
"849","20200629-27-918","2020-06-29","27-918","Simocephalus_w_eggs",0,0,0,NA,"Simocephalus_spp_w",168,"Simo.Ser"
"850","20200629-27-918","2020-06-29","27-918","Simocephalus_wo_eggs",0,0,0,NA,"Simocephalus_spp_wo",168,"Simo.Ser"
"851","20200629-27-918","2020-06-29","27-918","Synchaeta",0,0,0,NA,"Synchaeta sp.",9995,"rotifer"
"852","20200629-27-918","2020-06-29","27-918","T_crassus_eggs",0,0,0,NA,"T_crassus_eggs",994,"Cop eggs"
"853","20200629-27-918","2020-06-29","27-918","T_crassus_w_eggs",0,0,0,NA,"T_crassus_w_eggs",9992,"othercyclo"
"854","20200629-27-918","2020-06-29","27-918","T_crassus_wo_eggs",0,0,0,NA,"T_crassus_wo_eggs",9992,"othercyclo"
"855","20200629-27-918","2020-06-29","27-918","T_prasinus_mexicanus_eggs",0,0,0,NA,"T_prasinus_mexicanus_eggs",994,"Cop eggs"
"856","20200629-27-918","2020-06-29","27-918","T_prasinus_mexicanus_w_eggs",0,0,0,NA,"T_prasinus_mexicanus_w_eggs",9992,"othercyclo"
"857","20200629-27-918","2020-06-29","27-918","Cyclopoida_immature",3,0.1464883748,0.166605268207129,0.419333333333333,"T_prasinus_mexicanus_w_eggs",9992,"othercyclo"
"858","20200629-27-918","2020-06-29","27-918","T_prasinus_mexicanus_wo_eggs",0,0,0,NA,"T_prasinus_mexicanus_w_eggs",9992,"othercyclo"
"859","20200629-27-918","2020-06-29","27-918","Calanoida_immature",6,0.2929767496,0.363083966654188,0.54575,"Temoridae_immature",301,"Temoridae.immature"
"860","20200629-27-918","2020-06-29","27-918","Testudinella",0,0,0,NA,"Testudinella sp.",9995,"rotifer"
"861","20200629-27-918","2020-06-29","27-918","Trichocerca",0,0,0,NA,"Trichocerca sp.",9995,"rotifer"
"862","20200629-27-918","2020-06-29","27-918","Unidentified_Cladoceran",0,0,0,NA,"Unidentified_Cladocerans",990,"unkclad.d"
"863","20200629-27-918","2020-06-29","27-918","Unidentified_Daphnia",0,0,0,NA,"Unidentified_Daphnia",113,"Daph.sp"
"864","20200629-27-918","2020-06-29","27-918","Unidentified_Rotifers",720,35.157209947,15.434015166733,NA,"Unidentified_rotifers",9995,"rotifer"
"865","20200714-27-918","2020-07-14","27-918","A_harpae_eggs",0,0,0,NA,"Acroperus_harpae_eggs",993,"Clad eggs"
"866","20200714-27-918","2020-07-14","27-918","A_harpae_w_eggs",0,0,0,NA,"Acroperus_harpae_w",161,"Ac.Harp"
"867","20200714-27-918","2020-07-14","27-918","A_harpae_wo_eggs",0,0,0,NA,"Acroperus_harpae_wo",161,"Ac.Harp"
"868","20200714-27-918","2020-07-14","27-918","A_vernalis_eggs",0,0,0,NA,"A_vernalis_eggs",994,"Cop eggs"
"869","20200714-27-918","2020-07-14","27-918","A_vernalis_w_eggs",0,0,0,NA,"A_vernalis_w",34,"Acan.vern"
"870","20200714-27-918","2020-07-14","27-918","Cyclopoida_immature",33,1.7607370638,1.63662775207979,0.385725,"A_vernalis_w",34,"Acan.vern"
"871","20200714-27-918","2020-07-14","27-918","A_vernalis_wo_eggs",0,0,0,NA,"A_vernalis_wo",34,"Acan.vern"
"872","20200714-27-918","2020-07-14","27-918","Cyclopoida_immature",33,1.7607370638,1.63662775207979,0.385725,"A_vernalis_wo",34,"Acan.vern"
"873","20200714-27-918","2020-07-14","27-918","Alona_eggs",0,0,0,NA,"Alona_spp_eggs",993,"Clad eggs"
"874","20200714-27-918","2020-07-14","27-918","Alona_w_eggs",0,0,0,NA,"Alona_spp_w",181,"Alona.sp"
"875","20200714-27-918","2020-07-14","27-918","Alona_wo_eggs",0,0,0,NA,"Alona_spp_wo",181,"Alona.sp"
"876","20200714-27-918","2020-07-14","27-918","Alonella_eggs",0,0,0,NA,"Alonella_spp_eggs",993,"Clad eggs"
"877","20200714-27-918","2020-07-14","27-918","Alonella_w_eggs",0,0,0,NA,"Alonella_spp_w",9997,"Alonella"
"878","20200714-27-918","2020-07-14","27-918","Alonella_wo_eggs",0,0,0,NA,"Alonella_spp_wo",9997,"Alonella"
"879","20200714-27-918","2020-07-14","27-918","Argulus_eggs",0,0,0,NA,"Argulus_spp_eggs",994,"Cop  eggs"
"880","20200714-27-918","2020-07-14","27-918","Argulus_w_eggs",0,0,0,NA,"Argulus_spp_w",9992,"othercyclo"
"881","20200714-27-918","2020-07-14","27-918","Argulus_wo_eggs",0,0,0,NA,"Argulus_spp_wo",9992,"othercyclo"
"882","20200714-27-918","2020-07-14","27-918","Ascomorpha",0,0,0,NA,"Ascomorpha sp.",9995,"rotifer"
"883","20200714-27-918","2020-07-14","27-918","Asplanchna",8,0.4268453488,0.068295255808,NA,"Asplanchna sp.",9995,"rotifer"
"884","20200714-27-918","2020-07-14","27-918","B_coregoni_eggs",0,0,0,NA,"B_coregoni_eggs",993,"Clad eggs"
"885","20200714-27-918","2020-07-14","27-918","B_coregoni_w_eggs",0,0,0,NA,"B_coregoni_w",3,"Eub.Coreg"
"886","20200714-27-918","2020-07-14","27-918","B_coregoni_wo_eggs",0,0,0,NA,"B_coregoni_wo",3,"Eub.Coreg"
"887","20200714-27-918","2020-07-14","27-918","B_deitersi_eggs",0,0,0,NA,"B_deitersi_eggs",993,"Clad eggs"
"888","20200714-27-918","2020-07-14","27-918","B_deitersi_w_eggs",0,0,0,NA,"B_deitersi_w",990,"unkclad.d"
"889","20200714-27-918","2020-07-14","27-918","B_deitersi_wo_eggs",0,0,0,NA,"B_deitersi_wo",990,"unkclad.d"
"890","20200714-27-918","2020-07-14","27-918","B_longimanus_eggs",0,0,0,NA,"Bythotrephes_eggs",993,"Clad eggs"
"891","20200714-27-918","2020-07-14","27-918","B_longimanus_w_eggs",0,0,0,NA,"Bythotrephes_w",200,"Bythothre"
"892","20200714-27-918","2020-07-14","27-918","B_longimanus_wo_eggs",0,0,0,NA,"Bythotrephes_wo",200,"Bythothre"
"893","20200714-27-918","2020-07-14","27-918","B_longirostris_eggs",20,0,0.54422781972,NA,"B_longirostris_eggs",993,"Clad eggs"
"894","20200714-27-918","2020-07-14","27-918","B_longirostris_w_eggs",10,0.533556686,0.752897960860399,0.32005,"B_longirostris_w",1,"Bo.Longer"
"895","20200714-27-918","2020-07-14","27-918","B_longirostris_wo_eggs",86,4.5885874997,3.67111525071818,0.245125,"B_longirostris_wo",1,"Bo.Longer"
"896","20200714-27-918","2020-07-14","27-918","Brachionus",6,0.3201340116,0.06402680232,NA,"Brachionus sp.",9995,"rotifer"
"897","20200714-27-918","2020-07-14","27-918","C_pengoi_eggs",0,0,0,NA,"Cercopagis_eggs",993,"Clad eggs"
"898","20200714-27-918","2020-07-14","27-918","C_pengoi_w_eggs",0,0,0,NA,"Cercopagis_w",990,"unkclad.d"
"899","20200714-27-918","2020-07-14","27-918","C_pengoi_wo_eggs",0,0,0,NA,"Cercopagis_wo",990,"unkclad.d"
"900","20200714-27-918","2020-07-14","27-918","C_scutifer_eggs",0,0,0,NA,"C_scutifer_eggs",994,"Cop eggs"
"901","20200714-27-918","2020-07-14","27-918","C_scutifer_w_eggs",0,0,0,NA,"C_scutifer_w",154,"Cy.Scut"
"902","20200714-27-918","2020-07-14","27-918","Cyclopoida_immature",33,1.7607370638,1.63662775207979,0.385725,"C_scutifer_w",154,"Cy.Scut"
"903","20200714-27-918","2020-07-14","27-918","C_scutifer_wo_eggs",0,0,0,NA,"C_scutifer_wo",154,"Cy.Scut"
"904","20200714-27-918","2020-07-14","27-918","Cyclopoida_immature",33,1.7607370638,1.63662775207979,0.385725,"C_scutifer_wo",154,"Cy.Scut"
"905","20200714-27-918","2020-07-14","27-918","C_strenuus_eggs",0,0,0,NA,"C_strenuus_eggs",994,"Cop  eggs"
"906","20200714-27-918","2020-07-14","27-918","C_strenuus_w_eggs",0,0,0,NA,"C_strenuus_w",9992,"othercyclo"
"907","20200714-27-918","2020-07-14","27-918","Cyclopoida_immature",33,1.7607370638,1.63662775207979,0.385725,"C_strenuus_w",9992,"othercyclo"
"908","20200714-27-918","2020-07-14","27-918","C_strenuus_wo_eggs",0,0,0,NA,"C_strenuus_wo",9992,"othercyclo"
"909","20200714-27-918","2020-07-14","27-918","Cyclopoida_immature",33,1.7607370638,1.63662775207979,0.385725,"C_strenuus_wo",9992,"othercyclo"
"910","20200714-27-918","2020-07-14","27-918","Calanoid_nauplii",227,12.1117367724,1.93763417505777,0.17205,"Calanoid_nauplii",83,"Cal. Naup"
"911","20200714-27-918","2020-07-14","27-918","Calanoida_immature",24,1.2805360464,1.51255555151514,0.565223684210526,"Immature_calanoids",9993,"othercala"
"912","20200714-27-918","2020-07-14","27-918","Camptocercus_eggs",0,0,0,NA,"Camptocercus_spp_eggs",993,"Clad eggs"
"913","20200714-27-918","2020-07-14","27-918","Camptocercus_w_eggs",0,0,0,NA,"Camptocercus_spp_w",9996,"Cam.rect"
"914","20200714-27-918","2020-07-14","27-918","Camptocercus_wo_eggs",0,0,0,NA,"Camptocercus_spp_wo",9996,"Cam.rect"
"915","20200714-27-918","2020-07-14","27-918","Canthocamptus_eggs",0,0,0,NA,"Harpacticoid_eggs",994,"Cop  eggs"
"916","20200714-27-918","2020-07-14","27-918","Canthocamptus_nauplii",0,0,0,NA,"Harpacticoid_nauplii",85,"Harp.Naup"
"917","20200714-27-918","2020-07-14","27-918","Canthocamptus_w_eggs",0,0,0,NA,"Harpacticoids_w",135,"Harpact"
"918","20200714-27-918","2020-07-14","27-918","Canthocamptus_wo_eggs",0,0,0,NA,"Harpacticoids_wo",135,"Harpact"
"919","20200714-27-918","2020-07-14","27-918","Ceriodaphnia_eggs",0,0,0,NA,"Ceriodaphnia_spp_wggs",993,"Clad eggs"
"920","20200714-27-918","2020-07-14","27-918","Ceriodaphnia_w_eggs",0,0,0,NA,"Ceriodaphnia_spp_w",189,"Cerio.sp"
"921","20200714-27-918","2020-07-14","27-918","Ceriodaphnia_wo_eggs",0,0,0,NA,"Ceriodaphnia_spp_wo",189,"Cerio.sp"
"922","20200714-27-918","2020-07-14","27-918","Chydorids_eggs",0,0,0,NA,"Chydorid_eggs",993,"Clad eggs"
"923","20200714-27-918","2020-07-14","27-918","Chydorids_w_eggs",0,0,0,NA,"Chydorids_w",13,"Ch.Sphae"
"924","20200714-27-918","2020-07-14","27-918","Chydorids_wo_eggs",0,0,0,NA,"Chydorids_wo",13,"Ch.Sphae"
"925","20200714-27-918","2020-07-14","27-918","Collotheca",0,0,0,NA,"Collotheca sp.",9995,"rotifer"
"926","20200714-27-918","2020-07-14","27-918","Conochilus",0,0,0,NA,"Conochilus sp.",9995,"rotifer"
"927","20200714-27-918","2020-07-14","27-918","Cyclopoida_immature",33,1.7607370638,1.63662775207979,0.385725,"Cyclopidae_immature",9992,"othercyclo"
"928","20200714-27-918","2020-07-14","27-918","Cyclopoid_nauplii",27,1.4406030522,0.144941358062052,0.13505,"Cyclopoid_nauplii",82,"Cycl.Naup"
"929","20200714-27-918","2020-07-14","27-918","D_ambigua_eggs",0,0,0,NA,"D_ambigua_eggs",993,"Clad eggs"
"930","20200714-27-918","2020-07-14","27-918","D_ambigua_w_eggs",0,0,0,NA,"D_ambigua_w",113,"Daph.sp"
"931","20200714-27-918","2020-07-14","27-918","D_ambigua_wo_eggs",0,0,0,NA,"D_ambigua_wo",113,"Daph.sp"
"932","20200714-27-918","2020-07-14","27-918","D_laevis_eggs",0,0,0,NA,"D_laevis_eggs",993,"Clad eggs"
"933","20200714-27-918","2020-07-14","27-918","D_laevis_w_eggs",0,0,0,NA,"D_laevis_w",113,"Daph.sp"
"934","20200714-27-918","2020-07-14","27-918","D_laevis_wo_eggs",0,0,0,NA,"D_laevis_wo",113,"Daph.sp"
"935","20200714-27-918","2020-07-14","27-918","D_longiremis_eggs",0,0,0,NA,"D_longiremis_eggs",993,"Clad eggs"
"936","20200714-27-918","2020-07-14","27-918","D_longiremis_w_eggs",0,0,0,NA,"D_longiremis_w",7,"Da.Long"
"937","20200714-27-918","2020-07-14","27-918","D_longiremis_wo_eggs",0,0,0,NA,"D_longiremis_wo",7,"Da.Long"
"938","20200714-27-918","2020-07-14","27-918","D_lumholtzi_eggs",4,0,0.12564192841928,NA,"D_limholtzi_eggs",993,"Clad eggs"
"939","20200714-27-918","2020-07-14","27-918","D_lumholtzi_w_eggs",1,0.0533556686,0.403806769066573,1.295,"D_lumholtzi_w",113,"Daph.sp"
"940","20200714-27-918","2020-07-14","27-918","D_lumholtzi_wo_eggs",0,0,0,NA,"D_lumholtzi_wo",113,"Daph.sp"
"941","20200714-27-918","2020-07-14","27-918","D_mendotae_eggs",0,0,0,NA,"D_mendotae_eggs",993,"Clad eggs"
"942","20200714-27-918","2020-07-14","27-918","D_mendotae_w_eggs",0,0,0,NA,"D_mendotae_w",9,"Da.G.Men"
"943","20200714-27-918","2020-07-14","27-918","D_mendotae_wo_eggs",0,0,0,NA,"D_mendotae_wo",9,"Da.G.Men"
"944","20200714-27-918","2020-07-14","27-918","D_nanus_eggs",0,0,0,NA,"D_nanus_eggs",994,"Cop  eggs"
"945","20200714-27-918","2020-07-14","27-918","D_nanus_w_eggs",0,0,0,NA,"D_nanus_w",9992,"othercyclo"
"946","20200714-27-918","2020-07-14","27-918","Cyclopoida_immature",33,1.7607370638,1.63662775207979,0.385725,"D_nanus_w",9992,"othercyclo"
"947","20200714-27-918","2020-07-14","27-918","D_nanus_wo_eggs",0,0,0,NA,"D_nanus_wo",9992,"othercyclo"
"948","20200714-27-918","2020-07-14","27-918","Cyclopoida_immature",33,1.7607370638,1.63662775207979,0.385725,"D_nanus_wo",9992,"othercyclo"
"949","20200714-27-918","2020-07-14","27-918","D_parvula_eggs",0,0,0,NA,"D_parvula_eggs",993,"Clad eggs"
"950","20200714-27-918","2020-07-14","27-918","D_parvula_w_eggs",0,0,0,NA,"D_parvula_w",125,"Da.Parv"
"951","20200714-27-918","2020-07-14","27-918","D_parvula_wo_eggs",0,0,0,NA,"D_parvula_wo",125,"Da.Parv"
"952","20200714-27-918","2020-07-14","27-918","D_pulex_eggs",0,0,0,NA,"D_pulex_eggs",993,"Clad eggs"
"953","20200714-27-918","2020-07-14","27-918","D_pulex_w_eggs",0,0,0,NA,"D_pulex_w",151,"Da.Pulex"
"954","20200714-27-918","2020-07-14","27-918","D_pulex_wo_eggs",0,0,0,NA,"D_pulex_wo",151,"Da.Pulex"
"955","20200714-27-918","2020-07-14","27-918","D_retrocurva_eggs",64,0,2.01027085476735,NA,"D_retrocurva_eggs",993,"Clad eggs"
"956","20200714-27-918","2020-07-14","27-918","D_retrocurva_w_eggs",36,1.9208040696,10.1753768490283,1.1285,"D_retrocurva_w",5,"Da.Retro"
"957","20200714-27-918","2020-07-14","27-918","D_retrocurva_wo_eggs",469,25.0238085739,60.4150249725623,0.829725,"D_retrocurva_wo",5,"Da.Retro"
"958","20200714-27-918","2020-07-14","27-918","D_rosea_eggs",0,0,0,NA,"D_rosea_eggs",993,"Clad eggs"
"959","20200714-27-918","2020-07-14","27-918","D_rosea_w_eggs",0,0,0,NA,"D_rosea_w",113,"Daph.sp"
"960","20200714-27-918","2020-07-14","27-918","D_rosea_wo_eggs",0,0,0,NA,"D_rosea_wo",113,"Daph.sp"
"961","20200714-27-918","2020-07-14","27-918","D_schodleri_eggs",0,0,0,NA,"D_schodleri_eggs",993,"Clad eggs"
"962","20200714-27-918","2020-07-14","27-918","D_schodleri_w_eggs",0,0,0,NA,"D_schodleri_w",113,"Daph.sp"
"963","20200714-27-918","2020-07-14","27-918","D_schodleri_wo_eggs",0,0,0,NA,"D_schodleri_wo",113,"Daph.sp"
"964","20200714-27-918","2020-07-14","27-918","D_thomasi_eggs",0,0,0,NA,"D_thomasi_eggs",994,"Cop eggs"
"965","20200714-27-918","2020-07-14","27-918","D_thomasi_w_eggs",0,0,0,NA,"D_thomasi_w",31,"Dia.Thoma"
"966","20200714-27-918","2020-07-14","27-918","Cyclopoida_immature",33,1.7607370638,1.63662775207979,0.385725,"D_thomasi_w",31,"Dia.Thoma"
"967","20200714-27-918","2020-07-14","27-918","D_thomasi_wo_eggs",0,0,0,NA,"D_thomasi_wo",31,"Dia.Thoma"
