"","Sample_ID","Sample_date","Sample_site","Genus_sp_lifestage","Life_stage","Number_counted","Zoop_density","Zoop_biomass","na.rm"
"3611","20010531-3-996",2001-05-31,"3-996","S_pallidus_wo_eggs","Older",0,0,0,TRUE
"3612","20010531-3-996",2001-05-31,"3-996","S_reighardi_w_eggs","Older",0,0,0,TRUE
"3613","20010531-3-996",2001-05-31,"3-996","S_reighardi_wo_eggs","Older",0,0,0,TRUE
"3614","20010531-3-996",2001-05-31,"3-996","Scapholeberis_w_eggs","Older",0,0,0,TRUE
"3615","20010531-3-996",2001-05-31,"3-996","Scapholeberis_wo_eggs","Older",0,0,0,TRUE
"3616","20010531-3-996",2001-05-31,"3-996","Simocephalus_w_eggs","Older",0,0,0,TRUE
"3617","20010531-3-996",2001-05-31,"3-996","Simocephalus_wo_eggs","Older",0,0,0,TRUE
"3618","20010531-3-996",2001-05-31,"3-996","T_prasinus_mexicanus_w_eggs","Older",0,0,0,TRUE
"3619","20010531-3-996",2001-05-31,"3-996","T_prasinus_mexicanus_w_eggs","Younger",0,0,0,TRUE
"3620","20010531-3-996",2001-05-31,"3-996","T_prasinus_mexicanus_wo_eggs","Older",0,0,0,TRUE
"3621","20010531-3-996",2001-05-31,"3-996","T_prasinus_mexicanus_wo_eggs","Younger",0,0,0,TRUE
"3622","20010531-3-996",2001-05-31,"3-996","Temoridae_immature","Younger",0,0,0,TRUE
"3623","20010531-3-996",2001-05-31,"3-996","Unidentified_Cladoceran","Older",0,0,0,TRUE
"3624","20010531-3-996",2001-05-31,"3-996","Unidentified_Daphnia","Older",0,0,0,TRUE
"3625","20010531-3-996",2001-05-31,"3-996","Unidentified_Rotifers","Older",374,99.9252608922097,43.86718953168,TRUE
"3626","20010531-37-890",2001-05-31,"37-890","A_vernalis_eggs","Egg",0,0,0,TRUE
"3627","20010531-37-890",2001-05-31,"37-890","A_vernalis_w_eggs","Older",0,0,0,TRUE
"3628","20010531-37-890",2001-05-31,"37-890","A_vernalis_w_eggs","Younger",0,0,0,TRUE
"3629","20010531-37-890",2001-05-31,"37-890","A_vernalis_wo_eggs","Older",6,1.94711884824026,5.63017137071189,TRUE
"3630","20010531-37-890",2001-05-31,"37-890","A_vernalis_wo_eggs","Younger",3,0.973559424120129,1.26779162553691,TRUE
"3631","20010531-37-890",2001-05-31,"37-890","Alona_w_eggs","Older",0,0,0,TRUE
"3632","20010531-37-890",2001-05-31,"37-890","Alona_wo_eggs","Older",0,0,0,TRUE
"3633","20010531-37-890",2001-05-31,"37-890","Asplanchna","Older",0,0,0,TRUE
"3634","20010531-37-890",2001-05-31,"37-890","B_coregoni_eggs","Egg",0,0,0,TRUE
"3635","20010531-37-890",2001-05-31,"37-890","B_coregoni_w_eggs","Older",0,0,0,TRUE
"3636","20010531-37-890",2001-05-31,"37-890","B_coregoni_wo_eggs","Older",0,0,0,TRUE
"3637","20010531-37-890",2001-05-31,"37-890","B_longimanus_w_eggs","Older",0,0,0,TRUE
"3638","20010531-37-890",2001-05-31,"37-890","B_longimanus_wo_eggs","Older",0,0,0,TRUE
"3639","20010531-37-890",2001-05-31,"37-890","B_longirostris_eggs","Egg",0,0,0,TRUE
"3640","20010531-37-890",2001-05-31,"37-890","B_longirostris_w_eggs","Older",0,0,0,TRUE
"3641","20010531-37-890",2001-05-31,"37-890","B_longirostris_wo_eggs","Older",2,0.649039616080086,1.2998733582445,TRUE
"3642","20010531-37-890",2001-05-31,"37-890","Brachionus","Older",66,21.4183073306428,4.28366146612857,TRUE
"3643","20010531-37-890",2001-05-31,"37-890","C_pengoi_w_eggs","Older",0,0,0,TRUE
"3644","20010531-37-890",2001-05-31,"37-890","C_pengoi_wo_eggs","Older",0,0,0,TRUE
"3645","20010531-37-890",2001-05-31,"37-890","C_scutifer_w_eggs","Older",0,0,0,TRUE
"3646","20010531-37-890",2001-05-31,"37-890","C_scutifer_wo_eggs","Older",0,0,0,TRUE
"3647","20010531-37-890",2001-05-31,"37-890","Calanoid_nauplii","Nauplii",152,49.3270108220866,4.75066089153917,TRUE
"3648","20010531-37-890",2001-05-31,"37-890","Calanoida_unclass","Younger",3,0.973559424120129,1.73393674701648,TRUE
"3649","20010531-37-890",2001-05-31,"37-890","Canthocamptus_nauplii","Nauplii",0,0,0,TRUE
"3650","20010531-37-890",2001-05-31,"37-890","Canthocamptus_w_eggs","Older",0,0,0,TRUE
"3651","20010531-37-890",2001-05-31,"37-890","Canthocamptus_wo_eggs","Older",0,0,0,TRUE
"3652","20010531-37-890",2001-05-31,"37-890","Ceriodaphnia_eggs","Egg",0,0,0,TRUE
"3653","20010531-37-890",2001-05-31,"37-890","Ceriodaphnia_w_eggs","Older",0,0,0,TRUE
"3654","20010531-37-890",2001-05-31,"37-890","Ceriodaphnia_wo_eggs","Older",0,0,0,TRUE
"3655","20010531-37-890",2001-05-31,"37-890","Chydorids_w_eggs","Older",0,0,0,TRUE
"3656","20010531-37-890",2001-05-31,"37-890","Chydorids_wo_eggs","Older",0,0,0,TRUE
"3657","20010531-37-890",2001-05-31,"37-890","Cyclopidae_immature","Younger",0,0,0,TRUE
"3658","20010531-37-890",2001-05-31,"37-890","Cyclopoid_nauplii","Nauplii",174,56.4664465989675,4.37811228726166,TRUE
"3659","20010531-37-890",2001-05-31,"37-890","Cyclopoida_unclass","Younger",1,0.324519808040043,0.0985082242136202,TRUE
"3660","20010531-37-890",2001-05-31,"37-890","D_ambigua_w_eggs","Older",0,0,0,TRUE
"3661","20010531-37-890",2001-05-31,"37-890","D_ambigua_wo_eggs","Older",0,0,0,TRUE
"3662","20010531-37-890",2001-05-31,"37-890","D_longiremis_w_eggs","Older",0,0,0,TRUE
"3663","20010531-37-890",2001-05-31,"37-890","D_longiremis_wo_eggs","Older",0,0,0,TRUE
"3664","20010531-37-890",2001-05-31,"37-890","D_lumholtzi_w_eggs","Older",0,0,0,TRUE
"3665","20010531-37-890",2001-05-31,"37-890","D_lumholtzi_wo_eggs","Older",0,0,0,TRUE
"3666","20010531-37-890",2001-05-31,"37-890","D_mendotae_eggs","Egg",0,0,0,TRUE
"3667","20010531-37-890",2001-05-31,"37-890","D_mendotae_w_eggs","Older",0,0,0,TRUE
"3668","20010531-37-890",2001-05-31,"37-890","D_mendotae_wo_eggs","Older",0,0,0,TRUE
"3669","20010531-37-890",2001-05-31,"37-890","D_parvula_w_eggs","Older",0,0,0,TRUE
"3670","20010531-37-890",2001-05-31,"37-890","D_parvula_wo_eggs","Older",0,0,0,TRUE
"3671","20010531-37-890",2001-05-31,"37-890","D_pulex_w_eggs","Older",0,0,0,TRUE
"3672","20010531-37-890",2001-05-31,"37-890","D_pulex_wo_eggs","Older",0,0,0,TRUE
"3673","20010531-37-890",2001-05-31,"37-890","D_retrocurva_eggs","Egg",2,0.649039616080086,0.382089621986347,TRUE
"3674","20010531-37-890",2001-05-31,"37-890","D_retrocurva_w_eggs","Older",1,0.324519808040043,3.4372823482035,TRUE
"3675","20010531-37-890",2001-05-31,"37-890","D_retrocurva_wo_eggs","Older",179,58.0890456391677,139.087307349477,TRUE
"3676","20010531-37-890",2001-05-31,"37-890","D_schodleri_w_eggs","Older",0,0,0,TRUE
"3677","20010531-37-890",2001-05-31,"37-890","D_schodleri_wo_eggs","Older",0,0,0,TRUE
"3678","20010531-37-890",2001-05-31,"37-890","D_thomasi_eggs","Egg",19,6.16587635276082,1.03586722726382,TRUE
"3679","20010531-37-890",2001-05-31,"37-890","D_thomasi_w_eggs","Older",2,0.649039616080086,2.77469487089207,TRUE
"3680","20010531-37-890",2001-05-31,"37-890","D_thomasi_w_eggs","Younger",1,0.324519808040043,NA,TRUE
"3681","20010531-37-890",2001-05-31,"37-890","D_thomasi_wo_eggs","Older",26,8.43751500904112,35.0633535294803,TRUE
"3682","20010531-37-890",2001-05-31,"37-890","D_thomasi_wo_eggs","Younger",22,7.13943577688095,7.62114598608536,TRUE
"3683","20010531-37-890",2001-05-31,"37-890","Diaphanosoma_eggs","Egg",0,0,0,TRUE
"3684","20010531-37-890",2001-05-31,"37-890","Diaphanosoma_w_eggs","Older",0,0,0,TRUE
"3685","20010531-37-890",2001-05-31,"37-890","Diaphanosoma_wo_eggs","Older",0,0,0,TRUE
"3686","20010531-37-890",2001-05-31,"37-890","Diaptomidae_immature","Younger",0,0,0,TRUE
"3687","20010531-37-890",2001-05-31,"37-890","Dreissena_veligers","Veliger",47,15.252430977882,7.09238040471514,TRUE
"3688","20010531-37-890",2001-05-31,"37-890","E_carolleeae_eggs","Egg",0,0,0,TRUE
"3689","20010531-37-890",2001-05-31,"37-890","E_carolleeae_w_eggs","Older",0,0,0,TRUE
"3690","20010531-37-890",2001-05-31,"37-890","E_carolleeae_w_eggs","Younger",0,0,0,TRUE
"3691","20010531-37-890",2001-05-31,"37-890","E_carolleeae_wo_eggs","Older",2,0.649039616080086,3.25310464752337,TRUE
"3692","20010531-37-890",2001-05-31,"37-890","E_carolleeae_wo_eggs","Younger",0,0,0,TRUE
"3693","20010531-37-890",2001-05-31,"37-890","E_lacustris","Older",0,0,0,TRUE
"3694","20010531-37-890",2001-05-31,"37-890","E_lacustris","Younger",0,0,0,TRUE
"3695","20010531-37-890",2001-05-31,"37-890","Ergasilus_w_eggs","Older",0,0,0,TRUE
"3696","20010531-37-890",2001-05-31,"37-890","Ergasilus_wo_eggs","Older",0,0,0,TRUE
"3697","20010531-37-890",2001-05-31,"37-890","Eucyclops_w_eggs","Older",0,0,0,TRUE
"3698","20010531-37-890",2001-05-31,"37-890","Eucyclops_w_eggs","Younger",0,0,0,TRUE
"3699","20010531-37-890",2001-05-31,"37-890","Eucyclops_wo_eggs","Older",0,0,0,TRUE
"3700","20010531-37-890",2001-05-31,"37-890","Eucyclops_wo_eggs","Younger",0,0,0,TRUE
"3701","20010531-37-890",2001-05-31,"37-890","H_gibberum_w_eggs","Older",0,0,0,TRUE
"3702","20010531-37-890",2001-05-31,"37-890","H_gibberum_wo_eggs","Older",0,0,0,TRUE
"3703","20010531-37-890",2001-05-31,"37-890","Kellicottia","Older",2,0.649039616080086,0.0402404561969653,TRUE
"3704","20010531-37-890",2001-05-31,"37-890","Keratella","Older",8,2.59615846432035,0.285577431075238,TRUE
"3705","20010531-37-890",2001-05-31,"37-890","L_ashlandi_eggs","Egg",0,0,0,TRUE
"3706","20010531-37-890",2001-05-31,"37-890","L_ashlandi_w_eggs","Older",0,0,0,TRUE
"3707","20010531-37-890",2001-05-31,"37-890","L_ashlandi_w_eggs","Younger",0,0,0,TRUE
"3708","20010531-37-890",2001-05-31,"37-890","L_ashlandi_wo_eggs","Older",6,1.94711884824026,9.29431518538657,TRUE
"3709","20010531-37-890",2001-05-31,"37-890","L_ashlandi_wo_eggs","Younger",0,0,0,TRUE
"3710","20010531-37-890",2001-05-31,"37-890","L_kindti_eggs","Egg",0,0,0,TRUE
"3711","20010531-37-890",2001-05-31,"37-890","L_kindti_w_eggs","Older",0,0,0,TRUE
"3712","20010531-37-890",2001-05-31,"37-890","L_kindti_wo_eggs","Older",1,0.324519808040043,13.9457298906662,TRUE
"3713","20010531-37-890",2001-05-31,"37-890","L_macrurus_adult","Older",0,0,0,TRUE
"3714","20010531-37-890",2001-05-31,"37-890","L_macrurus_adult","Younger",0,0,0,TRUE
"3715","20010531-37-890",2001-05-31,"37-890","L_macrurus_immature","Younger",0,0,0,TRUE
"3716","20010531-37-890",2001-05-31,"37-890","L_minutus_eggs","Egg",0,0,0,TRUE
"3717","20010531-37-890",2001-05-31,"37-890","L_minutus_w_eggs","Older",0,0,0,TRUE
"3718","20010531-37-890",2001-05-31,"37-890","L_minutus_w_eggs","Younger",0,0,0,TRUE
"3719","20010531-37-890",2001-05-31,"37-890","L_minutus_wo_eggs","Older",3,0.973559424120129,2.64673014312242,TRUE
"3720","20010531-37-890",2001-05-31,"37-890","L_minutus_wo_eggs","Younger",2,0.649039616080086,0.96570109040786,TRUE
"3721","20010531-37-890",2001-05-31,"37-890","L_sicilis_eggs","Egg",0,0,0,TRUE
"3722","20010531-37-890",2001-05-31,"37-890","L_sicilis_w_eggs","Older",0,0,0,TRUE
"3723","20010531-37-890",2001-05-31,"37-890","L_sicilis_w_eggs","Younger",0,0,0,TRUE
"3724","20010531-37-890",2001-05-31,"37-890","L_sicilis_wo_eggs","Older",2,0.649039616080086,3.66637051202204,TRUE
"3725","20010531-37-890",2001-05-31,"37-890","L_sicilis_wo_eggs","Younger",6,1.94711884824026,7.49409371261838,TRUE
"3726","20010531-37-890",2001-05-31,"37-890","L_siciloides_eggs","Egg",0,0,0,TRUE
"3727","20010531-37-890",2001-05-31,"37-890","L_siciloides_w_eggs","Older",0,0,0,TRUE
"3728","20010531-37-890",2001-05-31,"37-890","L_siciloides_w_eggs","Younger",0,0,0,TRUE
"3729","20010531-37-890",2001-05-31,"37-890","L_siciloides_wo_eggs","Older",0,0,0,TRUE
"3730","20010531-37-890",2001-05-31,"37-890","L_siciloides_wo_eggs","Younger",0,0,0,TRUE
"3731","20010531-37-890",2001-05-31,"37-890","Loose_Bosmina_eggs","Egg",0,0,0,TRUE
"3732","20010531-37-890",2001-05-31,"37-890","Loose_Cladoceran_eggs","Egg",0,0,0,TRUE
"3733","20010531-37-890",2001-05-31,"37-890","Loose_Copepod_eggs","Egg",80,25.9615846432035,2.98298607550408,TRUE
"3734","20010531-37-890",2001-05-31,"37-890","Loose_Daphnia_eggs","Egg",0,0,0,TRUE
"3735","20010531-37-890",2001-05-31,"37-890","M_edax_eggs","Egg",6,1.94711884824026,0.340745798442045,TRUE
"3736","20010531-37-890",2001-05-31,"37-890","M_edax_w_eggs","Older",1,0.324519808040043,1.88664598426239,TRUE
"3737","20010531-37-890",2001-05-31,"37-890","M_edax_w_eggs","Younger",1,0.324519808040043,NA,TRUE
"3738","20010531-37-890",2001-05-31,"37-890","M_edax_wo_eggs","Older",1,0.324519808040043,NA,TRUE
"3739","20010531-37-890",2001-05-31,"37-890","M_edax_wo_eggs","Younger",1,0.324519808040043,0.201251986804839,TRUE
"3740","20010531-37-890",2001-05-31,"37-890","Moina_w_eggs","Older",0,0,0,TRUE
"3741","20010531-37-890",2001-05-31,"37-890","Moina_wo_eggs","Older",0,0,0,TRUE
"3742","20010531-37-890",2001-05-31,"37-890","O_birgei_w_eggs","Older",0,0,0,TRUE
"3743","20010531-37-890",2001-05-31,"37-890","O_birgei_wo_eggs","Older",0,0,0,TRUE
"3744","20010531-37-890",2001-05-31,"37-890","P_poppei_w_eggs","Older",0,0,0,TRUE
"3745","20010531-37-890",2001-05-31,"37-890","P_poppei_wo_eggs","Older",0,0,0,TRUE
"3746","20010531-37-890",2001-05-31,"37-890","Ploesoma_sp.","Older",0,0,0,TRUE
"3747","20010531-37-890",2001-05-31,"37-890","Polyarthra","Older",0,0,0,TRUE
"3748","20010531-37-890",2001-05-31,"37-890","Rare_Cladoceran_eggs","Egg",0,0,0,TRUE
"3749","20010531-37-890",2001-05-31,"37-890","Rare_Copepod_eggs","Egg",0,0,0,TRUE
"3750","20010531-37-890",2001-05-31,"37-890","S_oregonensis_eggs","Egg",0,0,0,TRUE
"3751","20010531-37-890",2001-05-31,"37-890","S_oregonensis_w_eggs","Older",0,0,0,TRUE
"3752","20010531-37-890",2001-05-31,"37-890","S_oregonensis_w_eggs","Younger",0,0,0,TRUE
"3753","20010531-37-890",2001-05-31,"37-890","S_oregonensis_wo_eggs","Older",0,0,0,TRUE
"3754","20010531-37-890",2001-05-31,"37-890","S_oregonensis_wo_eggs","Younger",0,0,0,TRUE
"3755","20010531-37-890",2001-05-31,"37-890","S_pallidus_w_eggs","Older",0,0,0,TRUE
"3756","20010531-37-890",2001-05-31,"37-890","S_pallidus_wo_eggs","Older",0,0,0,TRUE
"3757","20010531-37-890",2001-05-31,"37-890","S_reighardi_w_eggs","Older",0,0,0,TRUE
"3758","20010531-37-890",2001-05-31,"37-890","S_reighardi_wo_eggs","Older",0,0,0,TRUE
"3759","20010531-37-890",2001-05-31,"37-890","Scapholeberis_w_eggs","Older",0,0,0,TRUE
"3760","20010531-37-890",2001-05-31,"37-890","Scapholeberis_wo_eggs","Older",0,0,0,TRUE
"3761","20010531-37-890",2001-05-31,"37-890","Simocephalus_w_eggs","Older",0,0,0,TRUE
"3762","20010531-37-890",2001-05-31,"37-890","Simocephalus_wo_eggs","Older",0,0,0,TRUE
"3763","20010531-37-890",2001-05-31,"37-890","T_prasinus_mexicanus_w_eggs","Older",0,0,0,TRUE
"3764","20010531-37-890",2001-05-31,"37-890","T_prasinus_mexicanus_w_eggs","Younger",0,0,0,TRUE
"3765","20010531-37-890",2001-05-31,"37-890","T_prasinus_mexicanus_wo_eggs","Older",2,0.649039616080086,0.884050163918005,TRUE
"3766","20010531-37-890",2001-05-31,"37-890","T_prasinus_mexicanus_wo_eggs","Younger",0,0,0,TRUE
"3767","20010531-37-890",2001-05-31,"37-890","Temoridae_immature","Younger",0,0,0,TRUE
"3768","20010531-37-890",2001-05-31,"37-890","Unidentified_Cladoceran","Older",0,0,0,TRUE
"3769","20010531-37-890",2001-05-31,"37-890","Unidentified_Daphnia","Older",0,0,0,TRUE
"3770","20010531-37-890",2001-05-31,"37-890","Unidentified_Rotifers","Older",15,4.86779712060065,2.13696293594368,TRUE
"3771","20010531-8-994",2001-05-31,"8-994","A_vernalis_eggs","Egg",0,0,0,TRUE
"3772","20010531-8-994",2001-05-31,"8-994","A_vernalis_w_eggs","Older",0,0,0,TRUE
"3773","20010531-8-994",2001-05-31,"8-994","A_vernalis_w_eggs","Younger",0,0,0,TRUE
"3774","20010531-8-994",2001-05-31,"8-994","A_vernalis_wo_eggs","Older",1,0.224018401767595,0.749654365507768,TRUE
"3775","20010531-8-994",2001-05-31,"8-994","A_vernalis_wo_eggs","Younger",1,0.224018401767595,0.337339164448798,TRUE
"3776","20010531-8-994",2001-05-31,"8-994","Alona_w_eggs","Older",0,0,0,TRUE
"3777","20010531-8-994",2001-05-31,"8-994","Alona_wo_eggs","Older",1,0.224018401767595,0.338263716775119,TRUE
"3778","20010531-8-994",2001-05-31,"8-994","Asplanchna","Older",1,0.224018401767595,0.0358429442828152,TRUE
"3779","20010531-8-994",2001-05-31,"8-994","B_coregoni_eggs","Egg",0,0,0,TRUE
"3780","20010531-8-994",2001-05-31,"8-994","B_coregoni_w_eggs","Older",0,0,0,TRUE
"3781","20010531-8-994",2001-05-31,"8-994","B_coregoni_wo_eggs","Older",2,0.44803680353519,0.925255358172292,TRUE
"3782","20010531-8-994",2001-05-31,"8-994","B_longimanus_w_eggs","Older",0,0,0,TRUE
"3783","20010531-8-994",2001-05-31,"8-994","B_longimanus_wo_eggs","Older",0,0,0,TRUE
"3784","20010531-8-994",2001-05-31,"8-994","B_longirostris_eggs","Egg",38,8.5126992671686,4.34147662625599,TRUE
"3785","20010531-8-994",2001-05-31,"8-994","B_longirostris_w_eggs","Older",28,6.27251524949265,15.1401914221692,TRUE
"3786","20010531-8-994",2001-05-31,"8-994","B_longirostris_wo_eggs","Older",50,11.2009200883797,13.8770519454749,TRUE
"3787","20010531-8-994",2001-05-31,"8-994","Brachionus","Older",0,0,0,TRUE
"3788","20010531-8-994",2001-05-31,"8-994","C_pengoi_w_eggs","Older",0,0,0,TRUE
"3789","20010531-8-994",2001-05-31,"8-994","C_pengoi_wo_eggs","Older",0,0,0,TRUE
"3790","20010531-8-994",2001-05-31,"8-994","C_scutifer_w_eggs","Older",0,0,0,TRUE
"3791","20010531-8-994",2001-05-31,"8-994","C_scutifer_wo_eggs","Older",0,0,0,TRUE
"3792","20010531-8-994",2001-05-31,"8-994","Calanoid_nauplii","Nauplii",113,25.3140793997382,2.6267626181476,TRUE
"3793","20010531-8-994",2001-05-31,"8-994","Calanoida_unclass","Younger",42,9.40877287423898,31.1548584099958,TRUE
"3794","20010531-8-994",2001-05-31,"8-994","Canthocamptus_nauplii","Nauplii",0,0,0,TRUE
"3795","20010531-8-994",2001-05-31,"8-994","Canthocamptus_w_eggs","Older",0,0,0,TRUE
"3796","20010531-8-994",2001-05-31,"8-994","Canthocamptus_wo_eggs","Older",0,0,0,TRUE
"3797","20010531-8-994",2001-05-31,"8-994","Ceriodaphnia_eggs","Egg",0,0,0,TRUE
"3798","20010531-8-994",2001-05-31,"8-994","Ceriodaphnia_w_eggs","Older",0,0,0,TRUE
"3799","20010531-8-994",2001-05-31,"8-994","Ceriodaphnia_wo_eggs","Older",0,0,0,TRUE
"3800","20010531-8-994",2001-05-31,"8-994","Chydorids_w_eggs","Older",0,0,0,TRUE
"3801","20010531-8-994",2001-05-31,"8-994","Chydorids_wo_eggs","Older",0,0,0,TRUE
"3802","20010531-8-994",2001-05-31,"8-994","Cyclopidae_immature","Younger",0,0,0,TRUE
"3803","20010531-8-994",2001-05-31,"8-994","Cyclopoid_nauplii","Nauplii",159,35.6189258810476,4.46733576748682,TRUE
"3804","20010531-8-994",2001-05-31,"8-994","Cyclopoida_unclass","Younger",88,19.7136193555483,10.1364811655617,TRUE
"3805","20010531-8-994",2001-05-31,"8-994","D_ambigua_w_eggs","Older",0,0,0,TRUE
"3806","20010531-8-994",2001-05-31,"8-994","D_ambigua_wo_eggs","Older",0,0,0,TRUE
"3807","20010531-8-994",2001-05-31,"8-994","D_longiremis_w_eggs","Older",0,0,0,TRUE
"3808","20010531-8-994",2001-05-31,"8-994","D_longiremis_wo_eggs","Older",0,0,0,TRUE
"3809","20010531-8-994",2001-05-31,"8-994","D_lumholtzi_w_eggs","Older",0,0,0,TRUE
"3810","20010531-8-994",2001-05-31,"8-994","D_lumholtzi_wo_eggs","Older",0,0,0,TRUE
"3811","20010531-8-994",2001-05-31,"8-994","D_mendotae_eggs","Egg",12,2.68822082121114,1.582555597447,TRUE
"3812","20010531-8-994",2001-05-31,"8-994","D_mendotae_w_eggs","Older",2,0.44803680353519,5.51007448671519,TRUE
"3813","20010531-8-994",2001-05-31,"8-994","D_mendotae_wo_eggs","Older",6,1.34411041060557,5.90543963925066,TRUE
"3814","20010531-8-994",2001-05-31,"8-994","D_parvula_w_eggs","Older",0,0,0,TRUE
"3815","20010531-8-994",2001-05-31,"8-994","D_parvula_wo_eggs","Older",0,0,0,TRUE
"3816","20010531-8-994",2001-05-31,"8-994","D_pulex_w_eggs","Older",0,0,0,TRUE
"3817","20010531-8-994",2001-05-31,"8-994","D_pulex_wo_eggs","Older",0,0,0,TRUE
"3818","20010531-8-994",2001-05-31,"8-994","D_retrocurva_eggs","Egg",23,5.15242324065468,3.03323156177341,TRUE
"3819","20010531-8-994",2001-05-31,"8-994","D_retrocurva_w_eggs","Older",5,1.12009200883797,11.7336766391557,TRUE
"3820","20010531-8-994",2001-05-31,"8-994","D_retrocurva_wo_eggs","Older",14,3.13625762474633,7.82673372176261,TRUE
"3821","20010531-8-994",2001-05-31,"8-994","D_schodleri_w_eggs","Older",0,0,0,TRUE
"3822","20010531-8-994",2001-05-31,"8-994","D_schodleri_wo_eggs","Older",0,0,0,TRUE
"3823","20010531-8-994",2001-05-31,"8-994","D_thomasi_eggs","Egg",21,4.70438643711949,0.790336921436074,TRUE
"3824","20010531-8-994",2001-05-31,"8-994","D_thomasi_w_eggs","Older",1,0.224018401767595,0.688989343388922,TRUE
"3825","20010531-8-994",2001-05-31,"8-994","D_thomasi_w_eggs","Younger",2,0.44803680353519,NA,TRUE
"3826","20010531-8-994",2001-05-31,"8-994","D_thomasi_wo_eggs","Older",74,16.577361730802,36.2780411353783,TRUE
"3827","20010531-8-994",2001-05-31,"8-994","D_thomasi_wo_eggs","Younger",251,56.2286188436663,67.8665082295083,TRUE
"3828","20010531-8-994",2001-05-31,"8-994","Diaphanosoma_eggs","Egg",0,0,0,TRUE
"3829","20010531-8-994",2001-05-31,"8-994","Diaphanosoma_w_eggs","Older",0,0,0,TRUE
"3830","20010531-8-994",2001-05-31,"8-994","Diaphanosoma_wo_eggs","Older",1,0.224018401767595,0.333189289638983,TRUE
"3831","20010531-8-994",2001-05-31,"8-994","Diaptomidae_immature","Younger",0,0,0,TRUE
"3832","20010531-8-994",2001-05-31,"8-994","Dreissena_veligers","Veliger",8,1.79214721414076,0.833348454575453,TRUE
"3833","20010531-8-994",2001-05-31,"8-994","E_carolleeae_eggs","Egg",41,9.18475447247139,1.06083914157045,TRUE
"3834","20010531-8-994",2001-05-31,"8-994","E_carolleeae_w_eggs","Older",1,0.224018401767595,1.49242986192345,TRUE
"3835","20010531-8-994",2001-05-31,"8-994","E_carolleeae_w_eggs","Younger",0,0,0,TRUE
"3836","20010531-8-994",2001-05-31,"8-994","E_carolleeae_wo_eggs","Older",0,0,0,TRUE
"3837","20010531-8-994",2001-05-31,"8-994","E_carolleeae_wo_eggs","Younger",0,0,0,TRUE
"3838","20010531-8-994",2001-05-31,"8-994","E_lacustris","Older",1,0.224018401767595,2.43376104679181,TRUE
"3839","20010531-8-994",2001-05-31,"8-994","E_lacustris","Younger",0,0,0,TRUE
"3840","20010531-8-994",2001-05-31,"8-994","Ergasilus_w_eggs","Older",0,0,0,TRUE
"3841","20010531-8-994",2001-05-31,"8-994","Ergasilus_wo_eggs","Older",0,0,0,TRUE
"3842","20010531-8-994",2001-05-31,"8-994","Eucyclops_w_eggs","Older",0,0,0,TRUE
"3843","20010531-8-994",2001-05-31,"8-994","Eucyclops_w_eggs","Younger",0,0,0,TRUE
"3844","20010531-8-994",2001-05-31,"8-994","Eucyclops_wo_eggs","Older",0,0,0,TRUE
"3845","20010531-8-994",2001-05-31,"8-994","Eucyclops_wo_eggs","Younger",0,0,0,TRUE
"3846","20010531-8-994",2001-05-31,"8-994","H_gibberum_w_eggs","Older",0,0,0,TRUE
