"","Sample_ID","biop_152_names","Sample_date","Sample_site","biop_152_codes","Number_counted","Zoop_density","Zoop_biomass","Zoop_len_avg"
"5621","20050601-1279_20m","Dia.Brach",2005-06-01,"1279_20m","187",0,0,0,NA
"5622","20050601-1279_20m","Dia.Thoma",2005-06-01,"1279_20m","31",70,4.29749587064365,10.8824530189063,0.894375
"5623","20050601-1279_20m","Ep.Lacus",2005-06-01,"1279_20m","73",34,2.08735513716978,8.21600113923798,0.7542
"5624","20050601-1279_20m","Eub.Coreg",2005-06-01,"1279_20m","3",6,0.368356788912313,0.912147069311202,0.42525
"5625","20050601-1279_20m","Eucyclops",2005-06-01,"1279_20m","43",0,0,0,NA
"5626","20050601-1279_20m","Eury.Affi",2005-06-01,"1279_20m","70",0,0,0,NA
"5627","20050601-1279_20m","Harp.Naup",2005-06-01,"1279_20m","85",0,0,0,NA
"5628","20050601-1279_20m","Harpact",2005-06-01,"1279_20m","135",0,0,0,NA
"5629","20050601-1279_20m","Ho.Gibber",2005-06-01,"1279_20m","17",0,0,0,NA
"5630","20050601-1279_20m","Le.Kindti",2005-06-01,"1279_20m","19",0,0,0,NA
"5631","20050601-1279_20m","Li.Macrur",2005-06-01,"1279_20m","52",0,0,0,NA
"5632","20050601-1279_20m","Meso.edax",2005-06-01,"1279_20m","40",6,0.368356788912313,0.946851591002257,0.714
"5633","20050601-1279_20m","othercala",2005-06-01,"1279_20m","9993",57,3.49938949466698,6.89536603572031,0.8016
"5634","20050601-1279_20m","othercyclo",2005-06-01,"1279_20m","9992",131,8.04245655791884,8.22690078980136,0.459621818181818
"5635","20050601-1279_20m","Pa.F.Pop",2005-06-01,"1279_20m","186",0,0,0,NA
"5636","20050601-1279_20m","rotifer",2005-06-01,"1279_20m","9995",324,19.8912666012649,7.81450509838027,NA
"5637","20050601-1279_20m","Sc.Kingi",2005-06-01,"1279_20m","191",0,0,0,NA
"5638","20050601-1279_20m","Simo.Ser",2005-06-01,"1279_20m","168",0,0,0,NA
"5639","20050601-1279_20m","unkclad.d",2005-06-01,"1279_20m","990",0,0,0,NA
"5640","20050601-1279_20m","Veligers",2005-06-01,"1279_20m","234",0,0,0,NA
"5641","20050601-1281_10m","Acan.vern",2005-06-01,"1281_10m","34",2,0.0788023151332163,0.177216399166857,0.63875
"5642","20050601-1281_10m","Alona.sp",2005-06-01,"1281_10m","181",0,0,0,NA
"5643","20050601-1281_10m","Bo.Longer",2005-06-01,"1281_10m","1",141,5.55556321689175,10.4422503536797,0.397154761904762
"5644","20050601-1281_10m","Cal. Naup",2005-06-01,"1281_10m","83",43,1.69424977536415,0.431060572479117,0.2336
"5645","20050601-1281_10m","Cerio.sp",2005-06-01,"1281_10m","189",0,0,0,NA
"5646","20050601-1281_10m","Ch.Sphae",2005-06-01,"1281_10m","13",0,0,0,NA
"5647","20050601-1281_10m","Clad eggs",2005-06-01,"1281_10m","993",127,5.00394701095923,2.79623317053432,NA
"5648","20050601-1281_10m","Cop eggs",2005-06-01,"1281_10m","994",0,0,0,NA
"5649","20050601-1281_10m","Cy.Scut",2005-06-01,"1281_10m","154",0,0,0,NA
"5650","20050601-1281_10m","Cycl.Naup",2005-06-01,"1281_10m","82",1,0.0394011575666081,0.00973805301379396,0.23725
"5651","20050601-1281_10m","Da.G.Men",2005-06-01,"1281_10m","9",7,0.275808102966257,1.16560942307935,0.68255
"5652","20050601-1281_10m","Da.Long",2005-06-01,"1281_10m","7",0,0,0,NA
"5653","20050601-1281_10m","Da.Parv",2005-06-01,"1281_10m","125",0,0,0,NA
"5654","20050601-1281_10m","Da.Pulex",2005-06-01,"1281_10m","151",0,0,0,NA
"5655","20050601-1281_10m","Da.Retro",2005-06-01,"1281_10m","5",0,0,0,NA
"5656","20050601-1281_10m","Daph.sp",2005-06-01,"1281_10m","113",0,0,0,NA
"5657","20050601-1281_10m","Di.Ashlan",2005-06-01,"1281_10m","67",0,0,0,NA
"5658","20050601-1281_10m","Di.Minut",2005-06-01,"1281_10m","64",0,0,0,NA
"5659","20050601-1281_10m","Di.Oregon",2005-06-01,"1281_10m","58",0,0,0,NA
"5660","20050601-1281_10m","Di.Reigh",2005-06-01,"1281_10m","79",0,0,0,NA
"5661","20050601-1281_10m","Di.Sicil",2005-06-01,"1281_10m","55",0,0,0,NA
"5662","20050601-1281_10m","Di.Sicilo",2005-06-01,"1281_10m","61",0,0,0,NA
"5663","20050601-1281_10m","Dia.Birg",2005-06-01,"1281_10m","15",0,0,0,NA
"5664","20050601-1281_10m","Dia.Brach",2005-06-01,"1281_10m","187",0,0,0,NA
"5665","20050601-1281_10m","Dia.Thoma",2005-06-01,"1281_10m","31",26,1.02443009673181,2.51041206701169,0.644833333333333
"5666","20050601-1281_10m","Ep.Lacus",2005-06-01,"1281_10m","73",54,2.12766250859684,10.3508330925605,0.837979166666667
"5667","20050601-1281_10m","Eub.Coreg",2005-06-01,"1281_10m","3",7,0.275808102966257,0.741535133238905,0.42659375
"5668","20050601-1281_10m","Eucyclops",2005-06-01,"1281_10m","43",0,0,0,NA
"5669","20050601-1281_10m","Eury.Affi",2005-06-01,"1281_10m","70",0,0,0,NA
"5670","20050601-1281_10m","Harp.Naup",2005-06-01,"1281_10m","85",0,0,0,NA
"5671","20050601-1281_10m","Harpact",2005-06-01,"1281_10m","135",0,0,0,NA
"5672","20050601-1281_10m","Ho.Gibber",2005-06-01,"1281_10m","17",0,0,0,NA
"5673","20050601-1281_10m","Le.Kindti",2005-06-01,"1281_10m","19",0,0,0,NA
"5674","20050601-1281_10m","Li.Macrur",2005-06-01,"1281_10m","52",0,0,0,NA
"5675","20050601-1281_10m","Meso.edax",2005-06-01,"1281_10m","40",0,0,0,NA
"5676","20050601-1281_10m","othercala",2005-06-01,"1281_10m","9993",33,1.30023819969807,2.20237445431813,0.61174
"5677","20050601-1281_10m","othercyclo",2005-06-01,"1281_10m","9992",83,3.27029607802848,2.89855518673372,0.407757142857143
"5678","20050601-1281_10m","Pa.F.Pop",2005-06-01,"1281_10m","186",0,0,0,NA
"5679","20050601-1281_10m","rotifer",2005-06-01,"1281_10m","9995",119,4.68873775042637,1.75614899390129,NA
"5680","20050601-1281_10m","Sc.Kingi",2005-06-01,"1281_10m","191",0,0,0,NA
"5681","20050601-1281_10m","Simo.Ser",2005-06-01,"1281_10m","168",0,0,0,NA
"5682","20050601-1281_10m","unkclad.d",2005-06-01,"1281_10m","990",0,0,0,NA
"5683","20050601-1281_10m","Veligers",2005-06-01,"1281_10m","234",0,0,0,NA
"5684","20050613-1279_20m","Acan.vern",2005-06-13,"1279_20m","34",0,0,0,NA
"5685","20050613-1279_20m","Alona.sp",2005-06-13,"1279_20m","181",0,0,0,NA
"5686","20050613-1279_20m","Bo.Longer",2005-06-13,"1279_20m","1",226,22.6621282245275,51.6482808465532,0.427630681818182
"5687","20050613-1279_20m","Cal. Naup",2005-06-13,"1279_20m","83",11,1.10302394013187,0.359083879215379,0.26645
"5688","20050613-1279_20m","Cerio.sp",2005-06-13,"1279_20m","189",0,0,0,NA
"5689","20050613-1279_20m","Ch.Sphae",2005-06-13,"1279_20m","13",0,0,0,NA
"5690","20050613-1279_20m","Clad eggs",2005-06-13,"1279_20m","993",91,9.12501623200003,4.88049989044967,NA
"5691","20050613-1279_20m","Cop eggs",2005-06-13,"1279_20m","994",45,4.51237066417584,0.518471389313804,NA
"5692","20050613-1279_20m","Cy.Scut",2005-06-13,"1279_20m","154",0,0,0,NA
"5693","20050613-1279_20m","Cycl.Naup",2005-06-13,"1279_20m","82",0,0,0,NA
"5694","20050613-1279_20m","Da.G.Men",2005-06-13,"1279_20m","9",0,0,0,NA
"5695","20050613-1279_20m","Da.Long",2005-06-13,"1279_20m","7",0,0,0,NA
"5696","20050613-1279_20m","Da.Parv",2005-06-13,"1279_20m","125",0,0,0,NA
"5697","20050613-1279_20m","Da.Pulex",2005-06-13,"1279_20m","151",0,0,0,NA
"5698","20050613-1279_20m","Da.Retro",2005-06-13,"1279_20m","5",1,0.100274903648352,0.599884887333866,1.18625
"5699","20050613-1279_20m","Daph.sp",2005-06-13,"1279_20m","113",0,0,0,NA
"5700","20050613-1279_20m","Di.Ashlan",2005-06-13,"1279_20m","67",0,0,0,NA
"5701","20050613-1279_20m","Di.Minut",2005-06-13,"1279_20m","64",18,1.80494826567033,4.92123069023571,0.77015
"5702","20050613-1279_20m","Di.Oregon",2005-06-13,"1279_20m","58",26,2.60714749485715,16.9500891107926,1.022
"5703","20050613-1279_20m","Di.Reigh",2005-06-13,"1279_20m","79",0,0,0,NA
"5704","20050613-1279_20m","Di.Sicil",2005-06-13,"1279_20m","55",0,0,0,NA
"5705","20050613-1279_20m","Di.Sicilo",2005-06-13,"1279_20m","61",0,0,0,NA
"5706","20050613-1279_20m","Dia.Birg",2005-06-13,"1279_20m","15",0,0,0,NA
"5707","20050613-1279_20m","Dia.Brach",2005-06-13,"1279_20m","187",0,0,0,NA
"5708","20050613-1279_20m","Dia.Thoma",2005-06-13,"1279_20m","31",42,4.21154595323078,11.3152914001095,0.672208333333333
"5709","20050613-1279_20m","Ep.Lacus",2005-06-13,"1279_20m","73",20,2.00549807296704,17.9087079610311,1.1972
"5710","20050613-1279_20m","Eub.Coreg",2005-06-13,"1279_20m","3",4,0.401099614593408,1.20350638140769,0.45625
"5711","20050613-1279_20m","Eucyclops",2005-06-13,"1279_20m","43",0,0,0,NA
"5712","20050613-1279_20m","Eury.Affi",2005-06-13,"1279_20m","70",0,0,0,NA
"5713","20050613-1279_20m","Harp.Naup",2005-06-13,"1279_20m","85",0,0,0,NA
"5714","20050613-1279_20m","Harpact",2005-06-13,"1279_20m","135",0,0,0,NA
"5715","20050613-1279_20m","Ho.Gibber",2005-06-13,"1279_20m","17",0,0,0,NA
"5716","20050613-1279_20m","Le.Kindti",2005-06-13,"1279_20m","19",0,0,0,NA
"5717","20050613-1279_20m","Li.Macrur",2005-06-13,"1279_20m","52",0,0,0,NA
"5718","20050613-1279_20m","Meso.edax",2005-06-13,"1279_20m","40",2,0.200549807296704,0.618479942991013,0.7665
"5719","20050613-1279_20m","othercala",2005-06-13,"1279_20m","9993",8,0.802199229186816,1.70059070283021,0.56575
"5720","20050613-1279_20m","othercyclo",2005-06-13,"1279_20m","9992",63,6.31731892984617,9.01372140248329,0.452447916666667
"5721","20050613-1279_20m","Pa.F.Pop",2005-06-13,"1279_20m","186",0,0,0,NA
"5722","20050613-1279_20m","rotifer",2005-06-13,"1279_20m","9995",2791,279.86725608255,120.140565359934,NA
"5723","20050613-1279_20m","Sc.Kingi",2005-06-13,"1279_20m","191",0,0,0,NA
"5724","20050613-1279_20m","Simo.Ser",2005-06-13,"1279_20m","168",0,0,0,NA
"5725","20050613-1279_20m","unkclad.d",2005-06-13,"1279_20m","990",0,0,0,NA
"5726","20050613-1279_20m","Veligers",2005-06-13,"1279_20m","234",3,0.300824710945056,0.139883490589451,NA
"5727","20050613-1281_10m","Acan.vern",2005-06-13,"1281_10m","34",2,0.139079917731447,0.27478494099427,0.6072
"5728","20050613-1281_10m","Alona.sp",2005-06-13,"1281_10m","181",0,0,0,NA
"5729","20050613-1281_10m","Bo.Longer",2005-06-13,"1281_10m","1",349,24.2694456441375,30.6233546471807,0.316684444444444
"5730","20050613-1281_10m","Cal. Naup",2005-06-13,"1281_10m","83",65,4.52009732627203,1.29783657420329,0.2484
"5731","20050613-1281_10m","Cerio.sp",2005-06-13,"1281_10m","189",0,0,0,NA
"5732","20050613-1281_10m","Ch.Sphae",2005-06-13,"1281_10m","13",0,0,0,NA
"5733","20050613-1281_10m","Clad eggs",2005-06-13,"1281_10m","993",121,8.41433502275255,4.62768955062908,NA
"5734","20050613-1281_10m","Cop eggs",2005-06-13,"1281_10m","994",206,14.325231526339,1.64676185790743,NA
"5735","20050613-1281_10m","Cy.Scut",2005-06-13,"1281_10m","154",0,0,0,NA
"5736","20050613-1281_10m","Cycl.Naup",2005-06-13,"1281_10m","82",3,0.208619876597171,0.0532203762680646,0.2392
"5737","20050613-1281_10m","Da.G.Men",2005-06-13,"1281_10m","9",13,0.904019465254406,4.27184452445901,0.9108
"5738","20050613-1281_10m","Da.Long",2005-06-13,"1281_10m","7",0,0,0,NA
"5739","20050613-1281_10m","Da.Parv",2005-06-13,"1281_10m","125",0,0,0,NA
"5740","20050613-1281_10m","Da.Pulex",2005-06-13,"1281_10m","151",0,0,0,NA
"5741","20050613-1281_10m","Da.Retro",2005-06-13,"1281_10m","5",38,2.64251843689749,5.50085854653634,0.943575
"5742","20050613-1281_10m","Daph.sp",2005-06-13,"1281_10m","113",0,0,0,NA
"5743","20050613-1281_10m","Di.Ashlan",2005-06-13,"1281_10m","67",0,0,0,NA
"5744","20050613-1281_10m","Di.Minut",2005-06-13,"1281_10m","64",4,0.278159835462894,0.94784148910423,0.8188
"5745","20050613-1281_10m","Di.Oregon",2005-06-13,"1281_10m","58",54,3.75515777874907,24.3329883486173,1.11236363636364
"5746","20050613-1281_10m","Di.Reigh",2005-06-13,"1281_10m","79",0,0,0,NA
"5747","20050613-1281_10m","Di.Sicil",2005-06-13,"1281_10m","55",0,0,0,NA
"5748","20050613-1281_10m","Di.Sicilo",2005-06-13,"1281_10m","61",0,0,0,NA
"5749","20050613-1281_10m","Dia.Birg",2005-06-13,"1281_10m","15",0,0,0,NA
"5750","20050613-1281_10m","Dia.Brach",2005-06-13,"1281_10m","187",8,0.556319670925788,1.85503490553647,0.700733333333333
"5751","20050613-1281_10m","Dia.Thoma",2005-06-13,"1281_10m","31",14,0.973559424120129,2.79131614256352,0.693942857142857
"5752","20050613-1281_10m","Ep.Lacus",2005-06-13,"1281_10m","73",0,0,0,NA
"5753","20050613-1281_10m","Eub.Coreg",2005-06-13,"1281_10m","3",1,0.0695399588657235,0.0874554442007502,0.2944
"5754","20050613-1281_10m","Eucyclops",2005-06-13,"1281_10m","43",0,0,0,NA
"5755","20050613-1281_10m","Eury.Affi",2005-06-13,"1281_10m","70",0,0,0,NA
"5756","20050613-1281_10m","Harp.Naup",2005-06-13,"1281_10m","85",0,0,0,NA
"5757","20050613-1281_10m","Harpact",2005-06-13,"1281_10m","135",0,0,0,NA
"5758","20050613-1281_10m","Ho.Gibber",2005-06-13,"1281_10m","17",0,0,0,NA
"5759","20050613-1281_10m","Le.Kindti",2005-06-13,"1281_10m","19",1,0.0695399588657235,0.485913520632409,2.2264
"5760","20050613-1281_10m","Li.Macrur",2005-06-13,"1281_10m","52",0,0,0,NA
"5761","20050613-1281_10m","Meso.edax",2005-06-13,"1281_10m","40",16,1.11263934185158,2.93836574499467,0.7176
"5762","20050613-1281_10m","othercala",2005-06-13,"1281_10m","9993",143,9.94421411779846,17.4991790475122,0.696369230769231
"5763","20050613-1281_10m","othercyclo",2005-06-13,"1281_10m","9992",63,4.38101740854058,4.36791504687924,0.484867878787879
"5764","20050613-1281_10m","Pa.F.Pop",2005-06-13,"1281_10m","186",0,0,0,NA
"5765","20050613-1281_10m","rotifer",2005-06-13,"1281_10m","9995",1096,76.215794916833,32.6277314600443,NA
"5766","20050613-1281_10m","Sc.Kingi",2005-06-13,"1281_10m","191",0,0,0,NA
"5767","20050613-1281_10m","Simo.Ser",2005-06-13,"1281_10m","168",0,0,0,NA
"5768","20050613-1281_10m","unkclad.d",2005-06-13,"1281_10m","990",0,0,0,NA
"5769","20050613-1281_10m","Veligers",2005-06-13,"1281_10m","234",37,2.57297847803177,1.19643499228477,NA
"5770","20050613-27-918","Acan.vern",2005-06-13,"27-918","34",0,0,0,NA
"5771","20050613-27-918","Alona.sp",2005-06-13,"27-918","181",0,0,0,NA
"5772","20050613-27-918","Bo.Longer",2005-06-13,"27-918","1",2,0.0676855599626376,0.055594994183926,0.252
"5773","20050613-27-918","Cal. Naup",2005-06-13,"27-918","83",10,0.338427799813188,0.0692004914864829,0.19575
"5774","20050613-27-918","Cerio.sp",2005-06-13,"27-918","189",0,0,0,NA
"5775","20050613-27-918","Ch.Sphae",2005-06-13,"27-918","13",0,0,0,NA
"5776","20050613-27-918","Clad eggs",2005-06-13,"27-918","993",323,10.931217933966,7.08638031162432,NA
"5777","20050613-27-918","Cop eggs",2005-06-13,"27-918","994",0,0,0,NA
"5778","20050613-27-918","Cy.Scut",2005-06-13,"27-918","154",0,0,0,NA
"5779","20050613-27-918","Cycl.Naup",2005-06-13,"27-918","82",0,0,0,NA
"5780","20050613-27-918","Da.G.Men",2005-06-13,"27-918","9",0,0,0,NA
"5781","20050613-27-918","Da.Long",2005-06-13,"27-918","7",0,0,0,NA
"5782","20050613-27-918","Da.Parv",2005-06-13,"27-918","125",0,0,0,NA
"5783","20050613-27-918","Da.Pulex",2005-06-13,"27-918","151",0,0,0,NA
"5784","20050613-27-918","Da.Retro",2005-06-13,"27-918","5",635,21.4901652881374,182.750599245942,1.49245714285714
"5785","20050613-27-918","Daph.sp",2005-06-13,"27-918","113",0,0,0,NA
"5786","20050613-27-918","Di.Ashlan",2005-06-13,"27-918","67",0,0,0,NA
"5787","20050613-27-918","Di.Minut",2005-06-13,"27-918","64",0,0,0,NA
"5788","20050613-27-918","Di.Oregon",2005-06-13,"27-918","58",2,0.0676855599626376,0.57022680821445,1.17
"5789","20050613-27-918","Di.Reigh",2005-06-13,"27-918","79",0,0,0,NA
"5790","20050613-27-918","Di.Sicil",2005-06-13,"27-918","55",0,0,0,NA
"5791","20050613-27-918","Di.Sicilo",2005-06-13,"27-918","61",0,0,0,NA
"5792","20050613-27-918","Dia.Birg",2005-06-13,"27-918","15",0,0,0,NA
"5793","20050613-27-918","Dia.Brach",2005-06-13,"27-918","187",5,0.169213899906594,0.388494741113533,0.468
"5794","20050613-27-918","Dia.Thoma",2005-06-13,"27-918","31",14,0.473798919738463,1.81412990748117,0.804
"5795","20050613-27-918","Ep.Lacus",2005-06-13,"27-918","73",4,0.135371119925275,1.23578774791376,1.215
"5796","20050613-27-918","Eub.Coreg",2005-06-13,"27-918","3",1,0.0338427799813188,0.0851015214412522,0.396
"5797","20050613-27-918","Eucyclops",2005-06-13,"27-918","43",0,0,0,NA
"5798","20050613-27-918","Eury.Affi",2005-06-13,"27-918","70",0,0,0,NA
"5799","20050613-27-918","Harp.Naup",2005-06-13,"27-918","85",0,0,0,NA
"5800","20050613-27-918","Harpact",2005-06-13,"27-918","135",6,0.203056679887913,0.31224198447002,0.492
"5801","20050613-27-918","Ho.Gibber",2005-06-13,"27-918","17",0,0,0,NA
"5802","20050613-27-918","Le.Kindti",2005-06-13,"27-918","19",36,1.21834007932748,23.0094700755076,4.82
"5803","20050613-27-918","Li.Macrur",2005-06-13,"27-918","52",0,0,0,NA
"5804","20050613-27-918","Meso.edax",2005-06-13,"27-918","40",0,0,0,NA
"5805","20050613-27-918","othercala",2005-06-13,"27-918","9993",7,0.236899459869231,0.558837111610065,0.6645
"5806","20050613-27-918","othercyclo",2005-06-13,"27-918","9992",7,0.236899459869231,0.268267419433361,0.4788
"5807","20050613-27-918","Pa.F.Pop",2005-06-13,"27-918","186",0,0,0,NA
"5808","20050613-27-918","rotifer",2005-06-13,"27-918","9995",8,0.27074223985055,0.0297816463835605,NA
"5809","20050613-27-918","Sc.Kingi",2005-06-13,"27-918","191",0,0,0,NA
"5810","20050613-27-918","Simo.Ser",2005-06-13,"27-918","168",0,0,0,NA
"5811","20050613-27-918","unkclad.d",2005-06-13,"27-918","990",0,0,0,NA
"5812","20050613-27-918","Veligers",2005-06-13,"27-918","234",5162,174.696430263568,81.2338400725589,NA
"5813","20050613-37-890","Acan.vern",2005-06-13,"37-890","34",14,1.85349210655633,4.81560949002852,0.6716
"5814","20050613-37-890","Alona.sp",2005-06-13,"37-890","181",0,0,0,NA
"5815","20050613-37-890","Bo.Longer",2005-06-13,"37-890","1",0,0,0,NA
"5816","20050613-37-890","Cal. Naup",2005-06-13,"37-890","83",123,16.2842520790307,3.81640523877203,0.2162
"5817","20050613-37-890","Cerio.sp",2005-06-13,"37-890","189",0,0,0,NA
"5818","20050613-37-890","Ch.Sphae",2005-06-13,"37-890","13",0,0,0,NA
"5819","20050613-37-890","Clad eggs",2005-06-13,"37-890","993",10,1.32392293325452,1.15055522514484,NA
"5820","20050613-37-890","Cop eggs",2005-06-13,"37-890","994",39,5.16329943969265,0.672830873909282,NA
"5821","20050613-37-890","Cy.Scut",2005-06-13,"37-890","154",0,0,0,NA
"5822","20050613-37-890","Cycl.Naup",2005-06-13,"37-890","82",219,28.9939122382741,3.03466055619012,0.138
"5823","20050613-37-890","Da.G.Men",2005-06-13,"37-890","9",0,0,0,NA
"5824","20050613-37-890","Da.Long",2005-06-13,"37-890","7",0,0,0,NA
"5825","20050613-37-890","Da.Parv",2005-06-13,"37-890","125",0,0,0,NA
"5826","20050613-37-890","Da.Pulex",2005-06-13,"37-890","151",0,0,0,NA
"5827","20050613-37-890","Da.Retro",2005-06-13,"37-890","5",146,19.3292748255161,58.7607387310344,1.14816
"5828","20050613-37-890","Daph.sp",2005-06-13,"37-890","113",0,0,0,NA
"5829","20050613-37-890","Di.Ashlan",2005-06-13,"37-890","67",0,0,0,NA
"5830","20050613-37-890","Di.Minut",2005-06-13,"37-890","64",0,0,0,NA
"5831","20050613-37-890","Di.Oregon",2005-06-13,"37-890","58",2,0.264784586650905,1.50374625034871,0.9568
"5832","20050613-37-890","Di.Reigh",2005-06-13,"37-890","79",0,0,0,NA
"5833","20050613-37-890","Di.Sicil",2005-06-13,"37-890","55",2,0.264784586650905,2.39969216640996,1.2144
"5834","20050613-37-890","Di.Sicilo",2005-06-13,"37-890","61",2,0.264784586650905,1.5202900673285,0.9936
"5835","20050613-37-890","Dia.Birg",2005-06-13,"37-890","15",0,0,0,NA
"5836","20050613-37-890","Dia.Brach",2005-06-13,"37-890","187",15,1.98588439988179,7.23324430342812,1.00421538461538
"5837","20050613-37-890","Dia.Thoma",2005-06-13,"37-890","31",4,0.52956917330181,2.05141228620073,0.8188
"5838","20050613-37-890","Ep.Lacus",2005-06-13,"37-890","73",10,1.32392293325452,8.59174583243161,0.96048
"5839","20050613-37-890","Eub.Coreg",2005-06-13,"37-890","3",0,0,0,NA
"5840","20050613-37-890","Eucyclops",2005-06-13,"37-890","43",0,0,0,NA
"5841","20050613-37-890","Eury.Affi",2005-06-13,"37-890","70",6,0.794353759952715,4.52193488989514,0.981333333333333
"5842","20050613-37-890","Harp.Naup",2005-06-13,"37-890","85",0,0,0,NA
"5843","20050613-37-890","Harpact",2005-06-13,"37-890","135",0,0,0,NA
"5844","20050613-37-890","Ho.Gibber",2005-06-13,"37-890","17",0,0,0,NA
"5845","20050613-37-890","Le.Kindti",2005-06-13,"37-890","19",1,0.132392293325452,0.721984952734671,1.9504
"5846","20050613-37-890","Li.Macrur",2005-06-13,"37-890","52",0,0,0,NA
"5847","20050613-37-890","Meso.edax",2005-06-13,"37-890","40",36,4.76612255971629,22.0381167467579,1.01857142857143
"5848","20050613-37-890","othercala",2005-06-13,"37-890","9993",6,0.794353759952715,0.839027845302447,0.3956
"5849","20050613-37-890","othercyclo",2005-06-13,"37-890","9992",13,1.72109981323088,1.92580435964524,0.491542857142857
"5850","20050613-37-890","Pa.F.Pop",2005-06-13,"37-890","186",0,0,0,NA
"5851","20050613-37-890","rotifer",2005-06-13,"37-890","9995",96,12.7096601592434,7.30302368441861,NA
"5852","20050613-37-890","Sc.Kingi",2005-06-13,"37-890","191",0,0,0,NA
"5853","20050613-37-890","Simo.Ser",2005-06-13,"37-890","168",0,0,0,NA
"5854","20050613-37-890","unkclad.d",2005-06-13,"37-890","990",0,0,0,NA
"5855","20050613-37-890","Veligers",2005-06-13,"37-890","234",103,13.6364062125216,6.34092888882255,NA
"5856","20050627-1279_20m","Acan.vern",2005-06-27,"1279_20m","34",0,0,0,NA
"5857","20050627-1279_20m","Alona.sp",2005-06-27,"1279_20m","181",0,0,0,NA
"5858","20050627-1279_20m","Bo.Longer",2005-06-27,"1279_20m","1",149,20.9561525910296,23.6291172354291,0.341275
"5859","20050627-1279_20m","Cal. Naup",2005-06-27,"1279_20m","83",33,4.64129554029515,1.45380390155453,0.2618
